ID,cosecha,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,Columna1,Columna2,Columna3
1679,2022,8,0.64,NA,2.4,0.094,5,33,0.99612,3.37,0.58,11,D,,,
1680,2022,7.1,0.62,NA,1.3,0.07,5,12,0.9942,3.17,0.48,9.8,D,,,
1681,2022,8,0.52,NA,2,0.078,19,59,0.99612,3.3,0.48,10.2,D,,,
1682,2022,6.4,0.57,NA,3.9,0.07,27,73,0.99669,3.32,0.48,9.2,D,,,
1683,2022,8.6,0.685,NA,1.6,0.092,3,12,0.99745,3.31,0.65,9.55,C,,,
1684,2022,8.7,0.675,NA,1.6,0.09,4,11,0.99745,3.31,0.65,9.55,D,,,
1685,2022,7.3,0.59,NA,2,0.08,17,104,0.99584,3.28,0.52,9.9,D,,,
1686,2022,7,0.6,NA,2.2,0.083,13,28,0.9966,3.52,0.62,10.2,B,,,
1687,2022,7.2,0.67,NA,2.2,0.068,10,24,0.9956,3.42,0.72,11.1,C,,,
1688,2022,7.9,0.69,NA,2.1,0.08,33,141,0.9962,3.25,0.51,9.9,D,,,
1689,2022,7.9,0.69,NA,2.1,0.08,33,141,0.9962,3.25,0.51,9.9,D,,,
1690,2022,7.6,0.3,NA,2,0.052,6,24,0.9963,3.44,0.82,11.9,C,,,
1691,2022,7.2,0.33,NA,1.7,0.061,3,13,0.996,3.23,1.1,10,A,,,
1692,2022,8,0.5,NA,2.6,0.082,12,46,0.9985,3.43,0.62,10.7,C,,,
1693,2022,7.7,0.28,NA,2,0.062,18,34,0.9952,3.28,0.9,11.3,B,,,
1694,2022,8.2,0.24,NA,5.1,0.062,8,22,0.9974,3.22,,10.9,C,,,
1695,2022,6,0.51,NA,2.1,0.064,40,54,0.995,3.54,,10.7,C,,,
1696,2022,8.1,0.29,NA,2.2,0.048,35,53,0.995,3.27,,12.4,B,,,
1697,2022,6,0.51,NA,2.1,0.064,40,54,0.995,3.54,0.93,10.7,C,,,
1698,2022,6.6,0.96,NA,1.8,0.082,5,16,0.9936,3.5,0.44,11.9,C,,,
1699,2022,6.4,0.47,NA,2.4,0.071,8,19,0.9963,3.56,0.73,10.6,C,,,
1700,2022,8.2,0.24,NA,5.1,0.062,8,22,0.9974,3.22,0.94,10.9,C,,,
1701,2022,9.9,0.57,NA,2,0.104,12,89,0.9963,3.04,0.9,10.1,D,,,
1702,2022,10,0.32,NA,2.2,0.077,3,15,0.9994,3.2,0.78,9.6,D,,,
1703,2022,6.2,0.58,NA,1.6,0.065,8,18,0.9966,3.56,0.84,9.4,D,,,
1704,2022,10,0.32,NA,2.2,0.077,3,15,0.9994,3.2,0.78,9.6,D,,,
1705,2022,7.3,0.34,NA,2.5,0.064,21,37,0.9952,3.35,0.77,12.1,B,,,
1706,2022,7.8,0.53,NA,1.6,0.077,3,19,0.995,3.16,0.46,9.8,D,,,
1707,2022,7.7,0.64,NA,2.2,0.077,32,133,0.9956,3.27,0.45,9.9,D,,,
1708,2022,7.8,0.53,NA,1.6,0.077,3,19,0.995,3.16,0.46,9.8,D,,,
1709,2022,7.5,0.4,NA,1.6,0.079,24,58,0.9965,3.34,0.58,9.4,D,,,
1710,2022,7,0.54,NA,2.1,0.079,39,55,0.9956,3.39,0.84,11.4,C,,,
1711,2022,6.4,0.53,NA,3.9,0.123,14,31,0.9968,3.5,0.67,11,E,,,
1712,2022,8.3,0.26,NA,1.4,0.076,8,23,0.9974,3.26,0.7,9.6,C,,,
1713,2022,8.3,0.26,NA,1.4,0.076,8,23,0.9974,3.26,0.7,9.6,C,,,
1714,2022,7.7,0.23,NA,1.8,0.046,23,60,0.9971,3.41,0.71,12.1,C,,,
1715,2022,7.6,0.41,NA,2.5,0.078,6,23,0.9957,3.3,0.58,11.2,D,,,
1716,2022,7.8,0.64,NA,1.9,0.072,27,55,0.9962,3.31,0.63,11,D,,,
1717,2022,7.9,0.18,NA,2.2,0.049,38,67,0.996,3.33,0.93,11.3,D,,,
1718,2022,7.4,0.41,NA,1.8,0.066,18,47,0.9956,3.37,0.62,10.4,D,,,
1719,2022,7.6,0.43,NA,2.1,0.069,13,74,0.9958,3.26,0.54,9.9,C,,,
1720,2022,5.9,0.44,NA,1.6,0.042,3,11,0.9944,3.48,0.85,11.7,C,,,
1721,2022,6.1,0.4,NA,1.8,0.069,11,25,0.9955,3.42,0.74,10.1,B,,,
1722,2022,10.2,0.54,NA,15.4,0.214,55,95,1.00369,3.18,0.77,9,C,,,
1723,2022,10.2,0.54,NA,15.4,0.214,55,95,1.00369,3.18,0.77,9,C,,,
1724,2022,10,0.38,NA,1.6,0.169,27,90,0.99914,3.15,0.65,8.5,D,,,
1725,2022,6.8,0.915,NA,4.8,0.07,15,39,0.99577,3.53,0.54,11.1,D,,,
1726,2022,7,0.59,NA,1.7,0.052,3,8,0.996,3.41,0.47,10.3,D,,,
1727,2022,7.3,0.67,NA,2.2,0.072,31,92,0.99566,3.32,0.68,11.06666667,C,,,
1728,2022,7.2,0.37,NA,2,0.062,15,28,0.9947,3.23,0.73,11.3,B,,,
1729,2022,7.4,0.785,NA,5.2,0.094,19,98,0.99713,3.16,0.52,9.566666667,C,,,
1730,2022,6.9,0.63,NA,1.9,0.078,18,30,0.99712,3.4,0.75,9.8,D,,,
1731,2022,6.9,0.58,NA,1.75,0.058,8,22,0.99322,3.38,0.49,11.7,D,,,
1732,2022,7.3,0.67,NA,2.2,0.072,31,92,0.99566,3.32,0.68,11.1,C,,,
1733,2022,7.4,0.785,NA,5.2,0.094,19,98,0.99713,3.16,0.52,9.6,C,,,
1734,2022,6.9,0.63,NA,1.9,0.078,18,30,0.99712,3.4,0.75,9.8,D,,,
1735,2022,6.8,0.67,NA,1.9,0.08,22,39,0.99701,3.4,0.74,9.7,D,,,
1736,2022,6.9,0.58,NA,1.9,0.08,40,54,0.99683,3.4,0.73,9.7,D,,,
1737,2022,7.2,0.38,NA,2,0.056,15,29,0.99472,3.23,0.76,11.3,A,,,
1738,2022,7.2,0.37,NA,2,0.062,15,28,0.9947,3.23,0.73,11.3,B,,,
1739,2022,7.8,0.32,NA,2.7,0.104,8,17,0.99732,3.33,0.78,11,B,,,
1740,2022,6.6,0.58,NA,2,0.062,37,53,0.99374,3.35,0.76,11.6,B,,,
1741,2022,7.6,0.49,NA,1.9,0.074,27,85,0.99706,3.41,0.58,9,D,,,
1742,2022,11.7,0.45,NA,2.2,0.073,7,23,0.99974,3.21,0.69,10.9,C,,,
1743,2022,6.5,0.9,NA,1.6,0.052,9,17,0.99467,3.5,0.63,10.9,C,,,
1744,2022,6,0.54,NA,1.8,0.05,38,89,0.99236,3.3,0.5,10.55,C,,,
1745,2022,7.6,0.49,NA,1.9,0.074,27,85,0.99706,3.41,0.58,9,D,,,
1746,2022,8.4,0.29,NA,1.7,0.067,8,20,0.99603,3.39,0.6,10.5,D,,,
1747,2022,7.9,0.2,NA,1.7,0.054,7,15,0.99458,3.32,0.8,11.9,B,,,
1748,2022,6.4,0.42,NA,2.3,0.054,34,64,0.99724,3.41,0.68,10.4,C,,,
1749,2022,6.2,0.785,NA,2.1,0.06,6,13,0.99664,3.59,0.61,10,E,,,
1750,2022,6.8,0.64,NA,2.3,0.075,14,31,0.99545,3.36,0.58,10.4,C,,,
1751,2022,6.9,0.63,NA,2.4,0.076,14,39,0.99522,3.34,0.53,10.8,C,,,
1752,2022,6.8,0.59,NA,1.7,0.063,34,53,0.9958,3.41,0.67,9.7,D,,,
1753,2022,6.8,0.59,NA,1.7,0.063,34,53,0.9958,3.41,0.67,9.7,D,,,
1754,2022,7.3,0.48,NA,2.1,0.062,31,54,0.99728,3.3,0.65,10,B,,,
1755,2022,6.7,1.04,NA,2.3,0.067,19,32,0.99648,3.52,0.57,11,E,,,
1756,2022,7.3,0.48,NA,2.1,0.062,31,54,0.99728,3.3,0.65,10,B,,,
1757,2022,7.3,0.98,NA,2.1,0.061,20,49,0.99705,3.31,0.55,9.7,3,,,
1758,2022,10,0.69,NA,1.4,0.084,8,24,0.99578,2.88,0.47,9.7,D,,,
1759,2022,6.7,0.7,NA,3.75,0.067,8,16,0.99334,3.43,0.52,12.6,D,,,
1760,2022,7.6,0.35,NA,2.6,0.073,23,44,0.99656,3.38,0.79,11.1,C,,,
1761,2022,6.1,0.6,NA,1.8,0.071,14,45,0.99336,3.38,0.54,11,D,,,
1762,2022,9.9,0.5,NA,13.8,0.205,48,82,1.00242,3.16,0.75,8.8,D,,,
1763,2022,5.3,0.47,NA,2.2,0.048,16,89,0.99182,3.54,0.88,13.56666667,B,,,
1764,2022,9.9,0.5,NA,13.8,0.205,48,82,1.00242,3.16,0.75,8.8,D,,,
1765,2022,5.3,0.47,NA,2.2,0.048,16,89,0.99182,3.54,0.88,13.6,B,,,
1766,2022,7.1,0.875,NA,5.7,0.082,3,14,0.99808,3.4,0.52,10.2,3,,,
1767,2022,8.2,0.28,NA,3,0.104,10,22,0.99828,3.39,0.68,10.6,D,,,
1768,2022,5.6,0.62,NA,1.5,0.08,6,13,0.99498,3.66,0.62,10.1,E,,,
1769,2022,8.2,0.28,NA,3,0.104,10,22,0.99828,3.39,0.68,10.6,D,,,
1770,2022,7.2,0.58,NA,2.1,0.114,3,9,0.99719,3.33,0.57,10.3,E,,,
1771,2022,8.1,0.33,NA,1.5,0.042,6,12,0.99542,3.35,0.61,10.7,D,,,
1772,2022,6.8,0.91,NA,2,0.06,4,11,0.99592,3.53,0.64,10.9,E,,,
1773,2022,7,0.655,NA,2.1,0.074,8,25,0.99606,3.37,0.55,9.7,D,,,
1774,2022,6.8,0.68,NA,2.1,0.07,9,23,0.99546,3.38,0.6,10.3,D,,,
1775,2022,6,0.64,NA,1.9,0.066,9,17,0.99496,3.52,0.78,10.6,D,,,
1776,2022,5.6,0.54,NA,1.7,0.049,5,13,0.9942,3.72,0.58,11.4,D,,,
1777,2022,6.2,0.57,NA,2.1,0.048,4,11,0.99448,3.44,0.76,10.8,C,,,
1778,2022,7.1,0.22,NA,1.8,0.039,8,18,0.99344,3.39,0.56,12.4,C,,,
1779,2022,5.6,0.54,NA,1.7,0.049,5,13,0.9942,3.72,0.58,11.4,D,,,
1780,2022,6.2,0.65,NA,1.6,0.05,6,18,0.99348,3.57,0.54,11.95,D,,,
1781,2022,7.7,0.54,NA,1.9,0.089,23,147,0.99636,3.26,0.59,9.7,D,,,
1782,2022,6.4,0.31,NA,1.4,0.066,15,28,0.99459,3.42,0.7,10,B,,,
1783,2022,7,0.43,NA,1.9,0.08,15,28,0.99492,3.35,0.81,10.6,C,,,
1784,2022,7.7,0.54,NA,1.9,0.089,23,147,0.99636,3.26,0.59,9.7,D,,,
1785,2022,6.9,0.74,NA,2.3,0.054,7,16,0.99508,3.45,0.63,11.5,C,,,
1786,2022,6.6,0.895,NA,2.3,0.068,7,13,0.99582,3.53,0.58,10.8,C,,,
1787,2022,6.9,0.74,NA,2.3,0.054,7,16,0.99508,3.45,0.63,11.5,C,,,
1788,2022,7.5,0.725,NA,1.5,0.076,8,15,0.99508,3.26,0.53,9.6,D,,,
1789,2022,7.8,0.82,NA,4.3,0.083,21,64,0.99642,3.16,0.53,9.4,D,,,
1790,2022,7.3,0.585,NA,2.4,0.078,15,60,0.99638,3.31,0.54,9.8,D,,,
1791,2022,6.2,0.44,NA,2.5,0.077,6,14,0.99555,3.51,0.69,11,C,,,
1792,2022,7.5,0.38,NA,2.3,0.106,5,12,0.99605,3.36,0.55,11.4,C,,,
1793,2022,6.7,0.76,NA,1.8,0.078,6,12,0.996,3.55,0.63,9.95,3,,,
1794,2022,6.8,0.81,NA,2,0.07,6,14,0.99562,3.51,0.66,10.8,C,,,
1795,2022,7.5,0.38,NA,2.3,0.106,5,12,0.99605,3.36,0.55,11.4,C,,,
1796,2022,7.1,0.27,NA,2.1,0.074,17,25,0.99814,3.38,0.72,10.6,C,,,
1797,2022,7.9,0.18,NA,1.8,0.062,7,20,0.9941,3.28,0.7,11.1,D,,,
1798,2022,6.4,0.36,NA,2.2,0.047,26,48,0.99661,3.47,0.77,9.7,C,,,
1799,2022,7.1,0.69,NA,2.1,0.068,19,27,0.99712,3.44,0.67,9.8,D,,,
1800,2022,6.4,0.79,NA,2.2,0.061,11,17,0.99588,3.53,0.65,10.4,C,,,
1801,2022,6.4,0.56,NA,1.8,0.078,17,65,0.99294,3.33,0.6,10.5,C,,,
1802,2022,6.9,0.84,NA,4.1,0.074,16,65,0.99842,3.53,0.72,9.233333333,C,,,
1803,2022,6.9,0.84,NA,4.1,0.074,16,65,0.99842,3.53,0.72,9.25,C,,,
1804,2022,6.1,0.32,NA,2.3,0.071,23,58,0.99633,3.42,0.97,10.6,D,,,
1805,2022,6.5,0.53,NA,2,0.063,29,44,0.99489,3.38,0.83,10.3,C,,,
1806,2022,7.4,0.47,NA,2.2,0.114,7,20,0.99647,3.32,0.63,10.5,D,,,
1807,2022,6.6,0.7,NA,2.6,0.106,14,27,0.99665,3.44,0.58,10.2,D,,,
1808,2022,6.5,0.53,NA,2,0.063,29,44,0.99489,3.38,0.83,10.3,C,,,
1809,2022,6.9,0.48,NA,1.9,0.082,9,23,0.99585,3.39,0.43,9.05,E,,,
1810,2022,6.1,0.32,NA,2.3,0.071,23,58,0.99633,3.42,0.97,10.6,D,,,
1811,2022,6.8,0.48,NA,2,0.076,29,61,0.9953,3.34,0.6,10.4,D,,,
1812,2022,6,0.42,NA,2,0.075,22,47,0.99522,3.39,0.78,10,C,,,
1813,2022,6.7,0.48,NA,2.1,0.064,18,34,0.99552,3.33,0.64,9.7,D,,,
1814,2022,6.8,0.47,NA,2.2,0.064,18,38,0.99553,3.3,0.65,9.6,C,,,
1815,2022,7.1,0.53,NA,1.7,0.071,15,24,0.9951,3.29,0.66,10.8,C,,,
1816,2022,7.9,0.29,NA,2.2,0.096,21,59,0.99714,3.31,0.67,10.1,C,,,
1817,2022,7.1,0.69,NA,2.1,0.063,42,52,0.99608,3.42,0.6,10.2,C,,,
1818,2022,6.6,0.44,NA,2.2,0.063,9,18,0.99444,3.42,0.69,11.3,C,,,
1819,2022,6.1,0.705,NA,2.8,0.081,13,28,0.99631,3.6,0.66,10.2,D,,,
1820,2022,7.2,0.53,NA,2,0.058,18,22,0.99573,3.21,0.68,9.9,C,,,
1821,2022,8,0.39,NA,1.9,0.074,32,84,0.99717,3.39,0.61,9,D,,,
1822,2022,6.6,0.56,NA,2.4,0.064,13,29,0.99397,3.42,0.62,11.7,B,,,
1823,2022,7,0.55,NA,2.2,0.075,15,35,0.9959,3.36,0.59,9.7,C,,,
1824,2022,6.1,0.53,NA,1.9,0.077,24,45,0.99528,3.6,0.68,10.3,C,,,
1825,2022,5.4,0.58,NA,1.9,0.059,20,31,0.99484,3.5,0.64,10.2,C,,,
1826,2022,6.2,0.64,NA,2.5,0.081,15,26,0.99538,3.57,0.63,12,D,,,
1827,2022,7.2,0.39,NA,1.8,0.065,34,60,0.99714,3.46,0.78,9.9,D,,,
1828,2022,6.2,0.52,NA,4.4,0.071,11,32,0.99646,3.56,0.63,11.6,C,,,
1829,2022,7.4,0.25,NA,2.2,0.054,19,49,0.99666,3.4,0.76,10.9,B,,,
1830,2022,6.7,0.855,NA,1.9,0.064,29,38,0.99472,3.3,0.56,10.75,C,,,
1831,2022,11.1,0.44,NA,2.2,0.064,14,19,0.99758,3.25,0.57,10.4,C,,,
1832,2022,8.4,0.37,NA,2.3,0.063,12,19,0.9955,3.17,0.81,11.2,B,,,
1833,2022,6.5,0.63,NA,1.8,0.059,16,28,0.99531,3.36,0.64,10.1,C,,,
1834,2022,7,0.57,NA,2,0.072,17,26,0.99575,3.36,0.61,10.2,D,,,
1835,2022,6.3,0.6,NA,1.6,0.048,12,26,0.99306,3.55,0.51,12.1,D,,,
1836,2022,11.2,0.4,NA,2,0.099,19,50,0.99783,3.1,0.58,10.4,D,,,
1837,2022,7.4,0.36,NA,1.8,0.074,17,24,0.99419,3.24,0.7,11.4,A,,,
1838,2022,7.1,0.68,NA,2.3,0.087,17,26,0.99783,3.45,0.53,9.5,D,,,
1839,2022,7.1,0.67,NA,2.3,0.083,18,27,0.99768,3.44,0.54,9.4,D,,,
1840,2022,6.3,0.68,NA,3.7,0.103,32,54,0.99586,3.51,0.66,11.3,C,,,
1841,2022,7.3,0.735,NA,2.2,0.08,18,28,0.99765,3.41,0.6,9.4,D,,,
1842,2022,6.6,0.855,NA,2.4,0.062,15,23,0.99627,3.54,0.6,11,C,,,
1843,2022,7,0.56,NA,1.7,0.065,15,24,0.99514,3.44,0.68,10.55,B,,,
1844,2022,6.6,0.88,NA,2.2,0.066,12,20,0.99636,3.53,0.56,9.9,D,,,
1845,2022,6.6,0.855,NA,2.4,0.062,15,23,0.99627,3.54,0.6,11,C,,,
1846,2022,6.9,0.63,NA,6.7,0.235,66,115,0.99787,3.22,0.56,9.5,D,,,
1847,2022,7.8,0.6,NA,2,0.08,31,131,0.99622,3.21,0.52,9.9,D,,,
1848,2022,7.8,0.6,NA,2,0.08,31,131,0.99622,3.21,0.52,9.9,D,,,
1849,2022,7.8,0.6,NA,2,0.08,31,131,0.99622,3.21,0.52,9.9,D,,,
1850,2022,7.2,0.695,NA,2,0.076,12,20,0.99546,3.29,0.54,10.1,D,,,
1851,2022,7.2,0.695,NA,2,0.076,12,20,0.99546,3.29,0.54,10.1,D,,,
1852,2022,7.2,0.695,NA,2,0.076,12,20,0.99546,3.29,0.54,10.1,D,,,
1853,2022,6.7,0.67,NA,1.9,0.061,26,42,0.99489,3.39,0.82,10.9,C,,,
1854,2022,6.7,0.16,NA,2.1,0.059,24,52,0.99494,3.34,0.71,11.2,C,,,
1855,2022,7.2,0.695,NA,2,0.076,12,20,0.99546,3.29,0.54,10.1,D,,,
1856,2022,7,0.56,NA,1.6,0.077,25,42,0.99629,3.34,0.59,9.2,D,,,
1857,2022,6.2,0.51,NA,1.9,0.056,15,34,0.99396,3.48,0.57,11.5,C,,,
1858,2022,6.4,0.36,NA,2.2,0.23,19,35,0.9934,3.37,0.93,12.4,C,,,
1859,2022,6.4,0.38,NA,2.2,0.038,15,25,0.99514,3.44,0.65,11.1,C,,,
1860,2022,7.3,0.69,NA,2.2,0.069,35,104,0.99632,3.33,0.51,9.5,D,,,
1861,2022,6,0.58,NA,2.4,0.075,15,50,0.99467,3.58,0.67,12.5,C,,,
1862,2022,5.6,0.31,NA,13.9,0.074,23,92,0.99677,3.39,0.48,10.5,C,,,
1863,2022,7.5,0.52,NA,2.2,0.06,12,20,0.99474,3.26,0.64,11.8,C,,,
1864,2022,8,0.3,NA,1.6,0.081,16,29,0.99588,3.3,0.78,10.8,C,,,
1865,2022,6.2,0.7,NA,5.1,0.076,13,27,0.99622,3.54,0.6,11.9,C,,,
1866,2022,6.8,0.67,NA,1.8,0.118,13,20,0.9954,3.42,0.67,11.3,C,,,
1867,2022,6.2,0.56,NA,1.7,0.053,24,32,0.99402,3.54,0.6,11.3,D,,,
1868,2022,7.4,0.35,NA,2.4,0.068,9,26,0.9947,3.36,0.6,11.9,C,,,
1869,2022,6.2,0.56,NA,1.7,0.053,24,32,0.99402,3.54,0.6,11.3,D,,,
1870,2022,6.1,0.715,NA,2.6,0.053,13,27,0.99362,3.57,0.5,11.9,D,,,
1871,2022,6.2,0.46,NA,2.1,0.074,32,98,0.99578,3.33,0.62,9.8,D,,,
1872,2022,6.7,0.32,NA,2.4,0.061,24,34,0.99484,3.29,0.8,11.6,B,,,
1873,2022,7.2,0.39,NA,2.6,0.066,22,48,0.99494,3.3,0.84,11.5,C,,,
1874,2022,7.5,0.31,NA,2.4,0.065,34,60,0.99492,3.34,0.85,11.4,C,,,
1875,2022,5.8,0.61,NA,1.8,0.066,18,28,0.99483,3.55,0.66,10.9,C,,,
1876,2022,7.2,0.66,NA,2.5,0.068,34,102,0.99414,3.27,0.78,12.8,C,,,
1877,2022,6.6,0.725,NA,7.8,0.073,29,79,0.9977,3.29,0.54,9.2,D,,,
1878,2022,6.3,0.55,NA,1.8,0.077,26,35,0.99314,3.32,0.82,11.6,C,,,
1879,2022,5.4,0.74,NA,1.7,0.089,16,26,0.99402,3.67,0.56,11.6,C,,,
1880,2022,6.3,0.51,NA,2.3,0.076,29,40,0.99574,3.42,0.75,11,C,,,
1881,2022,6.8,0.62,NA,1.9,0.068,28,38,0.99651,3.42,0.82,9.5,C,,,
1882,2022,6.2,0.6,NA,2,0.09,32,44,0.9949,3.45,NA,10.5,D,,,
1883,2022,5.9,0.55,NA,2.2,0.062,39,51,0.99512,3.52,NA,11.2,C,,,
1884,2022,6.3,0.51,NA,2.3,0.076,29,40,0.99574,3.42,NA,11,C,,,
1885,2022,5.9,0.645,NA,2,0.075,32,44,0.99547,3.57,NA,10.2,D,,,
1886,2022,6,0.31,NA,3.6,0.067,18,42,0.99549,3.39,NA,11,C,,,
,,,,,,,100-200-1000,,,,,,,,,
,,,,,,,,,,,,,,,,
,,406-227-75 son repetidos,,,,,,,,,,,,,,
